 Permanent Tournament #, Player #, Player First Name, Player Last Name, Round, Hole, Par Value, Hole Score,  Shot, Distance,1st Putt Flag, To Location(Scorer), Date, Time, X Coordinate, Y Coordinate,Shot Impact
3,46970,Jon,Rahm,1,14,4,4,1,12221,N,Fairway,2/1/2018,904,"8,275.05","9,574.67",-0.146395139
3,46970,Jon,Rahm,1,14,4,4,2,5024,N,Green,2/1/2018,911,"8,646.25","9,381.30",0.298573338
3,46970,Jon,Rahm,1,14,4,4,3,251,Y,Green,2/1/2018,916,"8,628.90","9,369.60",0.464837678
3,46970,Jon,Rahm,1,14,4,4,4,22,N,,2/1/2018,916,0,0,0.396152968
3,46970,Jon,Rahm,1,15,5,5,1,11652,N,Primary Rough,2/1/2018,920,"9,628.85","9,055.47",-0.214049008
3,46970,Jon,Rahm,1,15,5,5,2,5111,N,Fairway,2/1/2018,925,"10,052.05","9,103.18",-0.404344747
3,46970,Jon,Rahm,1,15,5,5,3,2908,N,Fairway,2/1/2018,928,"10,294.39","9,101.13",0.369384147
3,46970,Jon,Rahm,1,15,5,5,4,276,N,Green,2/1/2018,932,"10,316.61","9,095.10",-0.335804141
3,46970,Jon,Rahm,1,15,5,5,5,13,Y,,2/1/2018,933,0,0,0.330425914
3,46970,Jon,Rahm,1,16,3,2,1,5582,N,Green,2/1/2018,940,"10,836.11","8,837.87",0.492983702
3,46970,Jon,Rahm,1,16,3,2,2,139,Y,,2/1/2018,945,0,0,2.317740868
3,46970,Jon,Rahm,1,17,4,5,1,11106,N,Fairway,2/1/2018,949,"11,744.73","8,576.76",0.252059928
3,46970,Jon,Rahm,1,17,4,5,2,2452,N,Water,2/1/2018,955,"11,905.59","8,702.70",-1.435101284
3,46970,Jon,Rahm,1,17,4,5,3,0,N,,2/1/2018,958,0,0,-1.49182218
3,46970,Jon,Rahm,1,17,4,5,4,82,N,Primary Rough,2/1/2018,958,"11,901.37","8,697.64",-1.866348586
3,46970,Jon,Rahm,1,17,4,5,5,482,N,Green,2/1/2018,1000,"11,869.53","8,673.28",-0.923497152
3,46970,Jon,Rahm,1,17,4,5,6,3,Y,,2/1/2018,1000,0,0,-0.941739414
3,46970,Jon,Rahm,1,18,4,4,1,11133,N,Fairway Bunker,2/1/2018,1008,"12,193.90","9,278.99",0.007272715
3,46970,Jon,Rahm,1,18,4,4,2,4314,N,Green,2/1/2018,1013,"12,266.18","9,631.12",-0.294241665
3,46970,Jon,Rahm,1,18,4,4,3,777,Y,Green,2/1/2018,1018,"12,275.64","9,695.14",0.317849133
3,46970,Jon,Rahm,1,18,4,4,4,45,N,,2/1/2018,1021,0,0,0.31276149
3,47128,Richy,Werenski,1,1,4,4,1,8373,N,Native Area,2/1/2018,1150,"11,471.00","10,581.90",0.176799403
3,47128,Richy,Werenski,1,1,4,4,2,5075,N,Fairway,2/1/2018,1156,"11,329.56","10,980.50",0.376443412
3,47128,Richy,Werenski,1,1,4,4,3,709,N,Green,2/1/2018,1159,"11,302.52","11,032.98",-0.165108323
3,47128,Richy,Werenski,1,1,4,4,4,39,Y,,2/1/2018,1203,0,0,0.199678099
3,47128,Richy,Werenski,1,2,4,5,1,11564,N,Fairway,2/1/2018,1210,"11,458.06","10,226.34",0.197512224
3,47128,Richy,Werenski,1,2,4,5,2,5437,N,Fairway,2/1/2018,1218,"11,652.40","9,817.14",-0.680756765
3,47128,Richy,Werenski,1,2,4,5,3,717,N,Green,2/1/2018,1221,"11,616.71","9,864.88",-1.044820706
3,47128,Richy,Werenski,1,2,4,5,4,80,Y,Green,2/1/2018,1225,"11,611.77","9,869.33",-1.807837875
3,47128,Richy,Werenski,1,2,4,5,5,12,N,,2/1/2018,1225,0,0,-1.499809253
3,47128,Richy,Werenski,1,3,5,4,1,10789,N,Primary Rough,2/1/2018,1228,"10,533.60","10,208.32",-0.396275473
3,47128,Richy,Werenski,1,3,5,4,2,6524,N,Fairway,2/1/2018,1235,"9,990.36","10,228.98",0.506506515
3,47128,Richy,Werenski,1,3,5,4,3,3232,N,Green,2/1/2018,1239,"9,769.81","10,383.59",1.389457788
3,47128,Richy,Werenski,1,3,5,4,4,70,Y,,2/1/2018,1245,0,0,1.753717092
3,47128,Richy,Werenski,1,4,3,3,1,6516,N,Green,2/1/2018,1248,"9,492.61","11,001.73",-0.126062921
3,47128,Richy,Werenski,1,4,3,3,2,525,Y,Green,2/1/2018,1255,"9,532.28","10,983.39",0.028373248
3,47128,Richy,Werenski,1,4,3,3,3,52,N,,2/1/2018,1257,0,0,-0.293910444
3,47128,Richy,Werenski,1,5,4,5,1,10635,N,Unknown,2/1/2018,1259,"8,982.14","10,701.65",0.179148478
3,47128,Richy,Werenski,1,5,4,5,2,0,N,,2/1/2018,1306,0,0,-1.483000944
3,47128,Richy,Werenski,1,5,4,5,3,27,N,Unknown,2/1/2018,1306,"8,981.92","10,703.92",-1.440978632
3,47128,Richy,Werenski,1,5,4,5,4,6701,N,Green,2/1/2018,1307,"8,467.23","10,487.41",-1.747530556
3,47128,Richy,Werenski,1,5,4,5,5,286,Y,Green,2/1/2018,1314,"8,490.99","10,489.05",-1.084205427
3,47128,Richy,Werenski,1,5,4,5,6,19,N,,2/1/2018,1314,0,0,-1.079681037
3,47128,Richy,Werenski,1,6,4,4,1,10938,N,Fairway,2/1/2018,1318,"8,924.34","9,915.49",0.196534981
3,47128,Richy,Werenski,1,6,4,4,2,4629,N,Green,2/1/2018,1324,"9,294.91","9,808.43",-0.491366613
3,47128,Richy,Werenski,1,6,4,4,3,324,Y,Green,2/1/2018,1327,"9,268.66","9,802.27",-0.19523493
3,47128,Richy,Werenski,1,6,4,4,4,11,N,,2/1/2018,1328,0,0,0.260803408
3,47128,Richy,Werenski,1,7,3,4,1,6962,N,Green Side Bunker,2/1/2018,1333,"9,011.79","10,463.65",0.280911639
3,47128,Richy,Werenski,1,7,3,4,2,746,N,Green,2/1/2018,1337,"9,055.89","10,507.26",-0.902045161
3,47128,Richy,Werenski,1,7,3,4,3,267,Y,Green,2/1/2018,1339,"9,042.39","10,489.55",-2.013860009
3,47128,Richy,Werenski,1,7,3,4,4,25,N,,2/1/2018,1339,0,0,-0.852120769
3,47128,Richy,Werenski,1,8,4,4,1,10763,N,Fairway,2/1/2018,1345,"9,734.78","10,061.69",0.394175047
3,47128,Richy,Werenski,1,8,4,4,2,6018,N,Fairway,2/1/2018,1350,"10,146.96","9,776.01",0.467682389
3,47128,Richy,Werenski,1,8,4,4,3,555,N,Green,2/1/2018,1353,"10,192.54","9,768.72",0.078724112
3,47128,Richy,Werenski,1,8,4,4,4,55,Y,,2/1/2018,1358,0,0,-0.37762032
3,47128,Richy,Werenski,1,9,4,3,1,10224,N,Fairway,2/1/2018,1401,"11,010.00","9,865.49",-0.104576733
3,47128,Richy,Werenski,1,9,4,3,2,6485,N,Green,2/1/2018,1406,"11,527.89","9,711.14",0.544985051
3,47128,Richy,Werenski,1,9,4,3,3,43,Y,,2/1/2018,1415,0,0,2.43943534
3,47128,Richy,Werenski,1,10,4,4,1,10693,N,Fairway,2/1/2018,1418,"11,495.30","8,876.37",-0.440552444
3,47128,Richy,Werenski,1,10,4,4,2,4283,N,Green,2/1/2018,1424,"11,138.45","8,871.46",-0.389340707
3,47128,Richy,Werenski,1,10,4,4,3,182,Y,Green,2/1/2018,1429,"11,127.33","8,861.16",0.20334424
3,47128,Richy,Werenski,1,10,4,4,4,75,N,,2/1/2018,1429,0,0,0.229027938
3,47128,Richy,Werenski,1,11,4,5,1,10926,N,Primary Rough,2/1/2018,1432,"10,214.76","9,404.80",-0.314004906
3,47128,Richy,Werenski,1,11,4,5,2,6548,N,Green,2/1/2018,1439,"9,766.66","9,716.20",-1.397228863
3,47128,Richy,Werenski,1,11,4,5,3,428,Y,Green,2/1/2018,1444,"9,801.10","9,725.44",-1.182925759
3,47128,Richy,Werenski,1,11,4,5,4,72,N,Green,2/1/2018,1447,"9,798.64","9,730.93",-2.468887574
3,47128,Richy,Werenski,1,11,4,5,5,17,N,,2/1/2018,1447,0,0,-1.286229436
3,47128,Richy,Werenski,1,12,3,4,1,6672,N,Green Side Bunker,2/1/2018,1452,"9,214.53","9,317.68",0.145394787
3,47128,Richy,Werenski,1,12,3,4,2,475,N,Green,2/1/2018,1455,"9,180.63","9,337.87",-0.935836463
3,47128,Richy,Werenski,1,12,3,4,3,132,Y,Green,2/1/2018,1458,"9,190.29","9,332.62",-2.499037772
3,47128,Richy,Werenski,1,12,3,4,4,25,N,,2/1/2018,1458,0,0,-1.169396862
3,47128,Richy,Werenski,1,13,5,4,1,10440,N,Primary Rough,2/1/2018,1501,"8,457.71","10,040.55",0.031225369
3,47128,Richy,Werenski,1,13,5,4,2,8494,N,Green Side Bunker,2/1/2018,1506,"7,959.22","10,543.10",0.745749451
3,47128,Richy,Werenski,1,13,5,4,3,1453,N,Green,2/1/2018,1512,"7,866.75","10,621.07",0.873017498
3,47128,Richy,Werenski,1,13,5,4,4,33,Y,,2/1/2018,1518,0,0,2.067374657
3,47128,Richy,Werenski,1,14,4,5,1,11204,N,Fairway,2/1/2018,1520,"8,190.42","9,620.86",0.18288289
3,47128,Richy,Werenski,1,14,4,5,2,5654,N,Green Side Bunker,2/1/2018,1526,"8,613.05","9,412.70",-1.258361964
3,47128,Richy,Werenski,1,14,4,5,3,738,N,Green,2/1/2018,1530,"8,640.13","9,357.56",-0.527048242
3,47128,Richy,Werenski,1,14,4,5,4,224,Y,Green,2/1/2018,1532,"8,629.03","9,372.57",-1.555370598
3,47128,Richy,Werenski,1,14,4,5,5,35,N,,2/1/2018,1534,0,0,-1.124959789
3,47128,Richy,Werenski,1,15,5,5,1,11095,N,Water,2/1/2018,1537,"9,604.55","9,232.07",-0.2924661
3,47128,Richy,Werenski,1,15,5,5,2,0,N,,2/1/2018,1540,0,0,0.082441633
3,47128,Richy,Werenski,1,15,5,5,3,443,N,Primary Rough,2/1/2018,1540,"9,593.20","9,197.01",-0.367393647
3,47128,Richy,Werenski,1,15,5,5,4,9004,N,Green,2/1/2018,1542,"10,335.15","9,084.90",0.377404854
3,47128,Richy,Werenski,1,15,5,5,5,294,Y,Green,2/1/2018,1549,"10,312.66","9,094.49",-0.425235786
3,47128,Richy,Werenski,1,15,5,5,6,42,N,,2/1/2018,1549,0,0,0.472999519
3,47128,Richy,Werenski,1,16,3,2,1,5523,N,Green,2/1/2018,1554,"10,830.84","8,841.21",-0.094972423
3,47128,Richy,Werenski,1,16,3,2,2,82,Y,,2/1/2018,1558,0,0,2.060859241
3,47128,Richy,Werenski,1,17,4,3,1,11715,N,Green,2/1/2018,1601,"11,801.07","8,688.87",0.22263161
3,47128,Richy,Werenski,1,17,4,3,2,887,Y,Green,2/1/2018,1608,"11,872.39","8,669.63",1.07067902
